Time,Roll,Pitch,Roll Correction,Pitch Correction,Height
5.5,0,0,0,0,7.496814529
5.51,0,0,0,0,7.44256961
5.52,0,0,0,0,7.388790526
5.53,0,0,0,0,7.335472222
5.54,0,0,0,0,7.282609643
5.55,0,0,0,0,7.230197732
5.56,0,0,0,0,7.178231435
5.57,0,0,0,0,7.126705696
5.58,0,0,0,0,7.075615459
5.59,0,0,0,0,7.024955668
5.6,0,0,0,0,6.974721269
5.61,0,0,0,0,6.924907205
5.62,0,0,0,0,6.875508421
5.63,0,0,0,0,6.826519862
5.64,0,0,0,0,6.777936471
5.65,0,0,0,0,6.729753194
5.66,0,0,0,0,6.681964975
5.67,0,0,0,0,6.634566758
5.68,0,0,0,0,6.587553487
5.69,0,0,0,0,6.540920108
5.7,0,0,0,0,6.494661564
5.71,0,0,0,0,6.4487728
5.72,0,0,0,0,6.40324884
5.73,0,0,0,0,6.358085156
5.74,0,0,0,0,6.313277558
5.75,0,0,0,0,6.268821932
5.76,0,0,0,0,6.224714165
5.77,0,0,0,0,6.180950145
5.78,0,0,0,0,6.137525759
5.79,0,0,0,0,6.094436895
5.8,0,0,0,0,6.05167944
5.81,0,0,0,0,6.009249282
5.82,0,0,0,0,5.967142307
5.83,0,0,0,0,5.925354404
5.84,0,0,0,0,5.88388146
5.85,0,0,0,0,5.842719362
5.86,0,0,0,0,5.801863998
5.87,0,0,0,0,5.761311255
5.88,0,0,0,0,5.721057021
5.89,0,0,0,0,5.681097182
5.9,0,0,0,0,5.641427628
5.91,0,0,0,0,5.602044244
5.92,0,0,0,0,5.562942919
5.93,0,0,0,0,5.52411954
5.94,0,0,0,0,5.485569994
5.95,0,0,0,0,5.447290169
5.96,0,0,0,0,5.409275952
5.97,0,0,0,0,5.371523231
5.98,0,0,0,0,5.334027892
5.99,0,0,0,0,5.296785825
6,0,0,0,0,5.259792915
6.01,0,0,0,0,5.223045051
6.02,0,0,0,0,5.18653812
6.03,0,0,0,0,5.150268849
6.04,0,0,0,0,5.114238449
