Time,Roll,Pitch,Roll Correction,Pitch Correction,Height
0.9,0,0,0,0,0.36704246
0.91,0,0,0,0,0.3914898143
0.92,0,0,0,0,0.4162412938
0.93,0,0,0,0,0.4412931111
0.94,0,0,0,0,0.4666414775
0.95,0,0,0,0,0.4922826034
0.96,0,0,0,0,0.5182126979
0.97,0,0,0,0,0.5444279692
0.98,0,0,0,0,0.5709246246
0.99,0,0,0,0,0.59769887
1,0,0,0,0,0.6247469104
1.01,0.000600000009,-0.0001999999865,0.0799875012,-0.0266624982,0.6520650854
1.02,0.001775283774,-0.0007917791687,0.1586687169,-0.07955446218,0.6796489462
1.03,0.003501902715,-0.001751147061,0.2360652657,-0.1305204842,0.7074879773
1.04,0.005756751748,-0.003047439038,0.3122113688,-0.1786180846,0.7355624681
1.05,0.008517676913,-0.004653050463,0.387158344,-0.2241542957,0.7638442718
1.06,0.0117635668,-0.006543999335,0.4609728042,-0.267521238,0.7922978498
1.07,0.01547441721,-0.008699990514,0.5337333898,-0.3091315467,0.8208813435
1.08,0.01963139493,-0.01110434894,0.6055308782,-0.3494011257,0.8495474513
1.09,0.0242168654,-0.01374394127,0.6764635707,-0.388747392,0.8782443445
1.1,0.02921444473,-0.01660901223,0.7466406368,-0.4275776497,0.906916374
1.11,0.03460899639,-0.01969310102,0.8161749201,-0.4662992286,0.9355048572
1.12,0.04038668758,-0.0229928563,0.8851908802,-0.5053056993,0.9639486716
1.13,0.04653495986,-0.02650801786,0.953813347,-0.5449984729,0.9921849808
1.14,0.05304260569,-0.03024124099,1.022181555,-0.5857657947,1.020149797
1.15,0.05989971581,-0.03419818074,1.090432176,-0.6280168019,1.047778732
1.16,0.06709779219,-0.0383873274,1.158721216,-0.672148644,1.075007618
1.17,0.07462967338,-0.04282021076,1.227199394,-0.7185951154,1.101773378
1.18,0.08248970167,-0.04751122654,1.29604412,-0.7677769607,1.128014815
1.19,0.09067362625,-0.0524779629,1.365424867,-0.8201679728,1.153673707
1.2,0.09917835868,-0.05774089993,1.435483161,-0.8762124944,1.178695914
1.21,0.1079999786,-0.06332365174,1.506098502,-0.9363967636,1.20303273
1.22,0.1171372364,-0.06925297086,1.577614603,-1.00121803,1.226641885
1.23,0.1265907626,-0.07555938365,1.650278573,-1.071268705,1.249489477
1.24,0.1363634035,-0.08227663309,1.724388538,-1.147079478,1.271552071
1.25,0.1464600559,-0.08944215535,1.80022791,-1.229255289,1.292819346
1.26,0.1568883544,-0.09709598955,1.878178583,-1.318268053,1.31329689
1.27,0.1676584625,-0.1052809847,1.958603573,-1.41462596,1.33300942
1.28,0.1787840005,-0.1140408347,2.041998131,-1.518584662,1.352003915
1.29,0.1902817537,-0.123419718,2.128829974,-1.630354621,1.370352788
1.3,0.2021728826,-0.1334590281,2.219738741,-1.749712166,1.38815631
1.31,0.2144824548,-0.1441962367,2.315316189,-1.876272886,1.405544133
1.32,0.2272409375,-0.1556601605,2.416365982,-2.009008496,1.42267488
1.33,0.2404833754,-0.1678694319,2.52360022,-2.146658219,1.439733495
1.34,0.2542511053,-0.1808270502,2.63797474,-2.28720117,1.456925487
1.35,0.2685903308,-0.1945200481,2.760276373,-2.428520231,1.474468332
1.36,0.2835539832,-0.2089153048,2.89155614,-2.567887195,1.492580144
1.37,0.2991994729,-0.2239628169,3.032587776,-2.702943113,1.511467179
1.38,0.3155907415,-0.2395944583,3.184433517,-2.831107657,1.531310413
1.39,0.3327947596,-0.2557322768,3.347710437,-2.950846408,1.552255708
1.4,0.3508836346,-0.2722905232,3.523326836,-3.060862681,1.57440774
1.41,0.3699302993,-0.289186569,3.711633331,-3.161289323,1.597827465
1.42,0.3900106521,-0.3063423468,3.913268817,-3.252461383,1.622532594
1.43,0.4111978496,-0.3236949586,4.128121233,-3.336143017,1.648500928
1.44,0.4335643763,-0.3411951506,4.356345544,-3.41394521,1.675675168
1.45,0.4571751691,-0.3588158341,4.597178024,-3.488660016,1.703969614
1.46,0.4820903052,-0.3765464026,4.850188392,-3.562395208,1.733278241
1.47,0.5083581847,-0.3943984045,5.114021567,-3.63806939,1.763485198
1.48,0.5360205256,-0.4123946776,5.387949769,-3.717226105,1.794476752
1.49,0.5651071313,-0.4305710654,5.67052561,-3.801675089,1.826154202
1.5,0.5956440013,-0.4489587414,5.961343565,-3.890912873,1.858443941
1.51,0.6276488071,-0.4675812869,6.259382432,-3.984031012,1.891301855
1.52,0.6611396835,-0.4864309043,6.564765424,-4.076924876,1.92470726
1.53,0.6961278589,-0.5054658223,6.876634911,-4.165039981,1.958647104
1.54,0.7326244104,-0.5245895723,7.1950109,-4.24094649,1.993093349
1.55,0.7706298879,-0.5436623636,7.51852965,-4.298549659,2.027985462
1.56,0.8101421256,-0.5624960722,7.84683404,-4.330942897,2.063227685
1.57,0.8511484674,-0.5808859631,8.178521364,-4.335288102,2.098710163
1.58,0.8936401796,-0.5986168852,8.514075599,-4.309517613,2.134348688
1.59,0.9376120154,-0.6155015302,8.853935656,-4.256629202,2.170133358
1.6,0.9830787754,-0.6313796716,9.200759671,-4.17961108,2.206162047
1.61,1.030077769,-0.6461445937,9.557600339,-4.085064138,2.242655285
1.62,1.078685574,-0.6597233119,9.929819388,-3.977129434,2.279943858
1.63,1.129009643,-0.6720849265,10.32178948,-3.861173251,2.318431703
1.64,1.181182168,-0.6832023627,10.73716832,-3.737600739,2.358534953
1.65,1.235320413,-0.6930502455,11.17440729,-3.6065463,2.400604619
1.66,1.291485274,-0.7015644816,11.62638395,-3.462761757,2.444842874
1.67,1.349624307,-0.7086541611,12.07819497,-3.302457077,2.491238255
1.68,1.40954894,-0.7141871894,12.51152251,-3.1198379,2.539553076
1.69,1.4709466,-0.7180364905,12.90921487,-2.915132539,2.589386408
1.7,1.53344414,-0.7200838396,13.2621643,-2.689096693,2.640291193
1.71,1.596679099,-0.7202583064,13.57056138,-2.447640086,2.691891259
1.72,1.660352524,-0.7185075331,13.84167351,-2.192999955,2.743946933
1.73,1.724245887,-0.7148058441,14.08523302,-1.928556085,2.796367068
1.74,1.788206092,-0.7091126556,14.30923915,-1.652232073,2.849185352
1.75,1.85212154,-0.70138778,14.51871705,-1.363942318,2.902528409
1.76,1.915887656,-0.6915682593,14.71423342,-1.060514079,2.956581813
1.77,1.979384339,-0.6796061745,14.89337155,-0.7437394749,3.011552799
1.78,2.042451839,-0.6654656736,15.05044772,-0.4150641775,3.067626816
1.79,2.104900228,-0.649170238,15.18090851,-0.08227497457,3.124926559
1.8,2.166520496,-0.6307919002,15.28157969,0.2480822193,3.183481477
1.81,2.227127099,-0.6104725177,15.35489564,0.5664643996,3.243220945
1.82,2.286576091,-0.5883827716,15.40578526,0.8685630109,3.303988213
1.83,2.344793118,-0.564720694,15.44304683,1.150169962,3.365569611
1.84,2.401761735,-0.5396682388,15.47415163,1.412775877,3.427722802
1.85,2.45752627,-0.5133972905,15.50714461,1.657123155,3.490200879
1.86,2.51216568,-0.4860426239,15.54678642,1.887592071,3.552765325
1.87,2.565792938,-0.4577175766,15.59787127,2.106596191,3.615194851
1.88,2.618532603,-0.4284970341,15.66231592,2.318888187,3.67728751
1.89,2.670524996,-0.398434266,15.74263241,2.527103443,3.738864442
1.9,2.721910006,-0.3675481231,15.83922656,2.735655638,3.799771251
1.91,2.772834427,-0.3358388392,15.95348088,2.946965874,3.859883775
1.92,2.823440042,-0.3032805963,16.08521297,3.164508057,3.919112193
1.93,2.873872028,-0.2698400727,16.23534398,3.389369715,3.977408014
1.94,2.924270357,-0.2354794793,16.40366078,3.622258565,4.034765136
1.95,2.974778554,-0.2001822277,16.59110056,3.860475335,4.091216457
1.96,3.025538046,-0.1639666118,16.79785924,4.099426551,4.14681552
1.97,3.076695601,-0.1269101068,17.02511796,4.331163876,4.201607176
1.98,3.128397633,-0.0891549949,17.27331641,4.54679275,4.255586369
1.99,-3.102393942,-0.0509063036,-820.0840929,4.737478559,4.308664224
2,-3.049482706,-0.01205388469,-3.033663764,4.944559974,4.360735132
2.01,-2.996423798,0.02736305766,-2.844807763,5.148492534,4.411904778
2.02,-2.942992333,0.06698929152,-2.625376472,5.307017057,4.462394166
2.03,-2.888953132,0.1066303074,-2.373251937,5.440383564,4.512257554
2.04,-2.834066946,0.1460607726,-2.087111168,5.543838646,4.561430907
2.05,-2.778103928,0.1850369525,-1.767413783,5.614182278,4.609740666
2.06,-2.720856499,0.2233004486,-1.416364358,5.64865129,4.656924391
2.07,-2.662159393,0.2605920888,-1.03891396,5.646285193,4.702688261
2.08,-2.601900458,0.2966489015,-0.641592773,5.605716978,4.746794088
2.09,-2.540032764,0.3312192945,-0.2327211547,5.527590147,4.789156581
2.1,-2.47656528,0.3640646541,0.1804075139,5.412798495,4.829906962
2.11,-2.4115505,0.394988792,0.5919642847,5.266204015,4.869385421
2.12,-2.345049307,0.4238443094,1.000660027,5.093657222,4.908045059
2.13,-2.277103664,0.4505523925,1.408818546,4.903808981,4.946300701
2.14,-2.207703519,0.4750738324,1.823237442,4.70167375,4.984381936
2.15,-2.136782872,0.4973882846,2.251411916,4.4896321,5.022250666
2.16,-2.064228918,0.5174349113,2.699803411,4.26221403,5.059607325
2.17,-1.989931164,0.5350944387,3.168480115,4.011423159,5.095983076
2.18,-1.913843645,0.5501640403,3.649209674,3.725721055,5.130891137
2.19,-1.836056037,0.5624058084,4.124064987,3.399753897,5.163985045
2.2,-1.756809273,0.5715886382,4.572587976,3.033634837,5.195129677
2.21,-1.676443906,0.5775608114,4.980703119,2.637175484,5.22432909
2.22,-1.595310719,0.5802337133,5.345920525,2.218279334,5.251583098
2.23,-1.513731296,0.579562177,5.670972323,1.782438366,5.276830279
2.24,-1.432027406,0.5754882042,5.95476981,1.32778571,5.300030932
2.25,-1.350573856,0.5679676571,6.189176442,0.8559702031,5.321303124
2.26,-1.269820373,0.5569926623,6.362962371,0.3716732799,5.340986101
2.27,-1.190250866,0.5426585711,6.470080014,-0.1113769447,5.359576205
2.28,-1.112312771,0.5251590255,6.513785765,-0.5797679431,5.377574852
2.29,-1.03634422,0.5047836248,6.507166304,-1.0200723,5.395343972
2.3,-0.9625473145,0.4818541961,6.467231922,-1.427040117,5.413029118
2.31,-0.8909859484,0.4566976399,6.411733752,-1.798934063,5.430556337
2.32,-0.8216197572,0.4295935508,6.354354533,-2.140982249,5.447679709
2.33,-0.754333085,0.4007725377,6.305260942,-2.458792796,5.464054004
2.34,-0.6889748207,0.3703971993,6.269558483,-2.760671826,5.479306716
2.35,-0.6253761599,0.3385826272,6.250102663,-3.052417204,5.49309593
2.36,-0.5633721605,0.3053935027,6.246934164,-3.340370807,5.505149269
2.37,-0.5028032122,0.2708684566,6.259885419,-3.627794053,5.515289979
2.38,-0.443523211,0.2350219421,6.287681691,-3.917784792,5.523452758
2.39,-0.3853932529,0.1978689401,6.329844526,-4.210227434,5.529692566
2.4,-0.3282831572,0.1594315239,6.385668823,-4.504129492,5.534182214
2.41,-0.2720626527,0.1197629132,6.455595826,-4.795268173,5.537195875
2.42,-0.2166000181,0.07895303909,6.540248583,-5.078575611,5.539073717
2.43,-0.1617551116,0.03714108662,6.641184487,-5.347189979,5.540171621
2.44,-0.107379135,-0.005492217508,6.760020515,-5.595114234,5.54080407
2.45,-0.05331321667,-0.04873197474,6.898591528,-5.817195817,5.541194497
2.46,0.0006098511737,-0.09234897835,7.058534506,-6.010816634,5.541443965
2.47,0.05456332646,-0.1361157624,7.24120958,-6.175450265,5.541523451
2.48,0.1087275954,-0.179821665,7.448141024,-6.31258371,5.541286144
2.49,0.1632894401,-0.2232825082,7.680779435,-6.425049668,5.54049388
2.5,0.2184502648,-0.2663419955,7.94169365,-6.51595452,5.538851233
2.51,0.2744291226,-0.3088725858,8.233904819,-6.588613177,5.536044863
2.52,0.3314777516,-0.3507641948,8.562497515,-6.644929303,5.531786806
2.53,0.3898842714,-0.3919174702,8.933157867,-6.685967698,5.52586199
2.54,0.4499870291,-0.4322194209,9.353538949,-6.709579528,5.518176741
2.55,0.5121632236,-0.4715280261,9.829944352,-6.711518799,5.508799817
2.56,0.5768139147,-0.5096381904,10.36680865,-6.682904469,5.497977626
2.57,0.6443029914,-0.5462775157,10.96050998,-6.614082439,5.486099536
2.58,0.7148981937,-0.5811100212,11.59944152,-6.495671084,5.473598062
2.59,0.7887168596,-0.6138029037,12.26444592,-6.326977492,5.460802408
2.6,0.8657613005,-0.6440686274,12.9405838,-6.112929671,5.447798351
2.61,0.9459736966,-0.6716768138,13.61985307,-5.860190075,5.434355999
2.62,1.029266744,-0.6963679184,14.29813791,-5.564102064,5.419973458
2.63,1.115454198,-0.7178184589,14.96196523,-5.215276404,5.404058112
2.64,1.204197265,-0.7356649407,15.5903873,-4.807300861,5.386201208
2.65,1.295034947,-0.7496357735,16.16599537,-4.351216224,5.366405579
2.66,1.387521544,-0.7595934092,16.68930625,-3.86398453,5.345100431
2.67,1.481275856,-0.7655039015,17.16744549,-3.358953585,5.322909099
2.68,1.575862545,-0.7673327041,17.59193538,-2.835922825,5.300320961
2.69,1.670629912,-0.765063451,17.9324922,-2.297193373,5.277469069
2.7,1.764724775,-0.7587446002,18.16009711,-1.751344585,5.254136606
2.71,1.857301701,-0.748551926,18.2729559,-1.215501805,5.229961043
2.72,1.947727619,-0.7347281759,18.29657516,-0.6991678787,5.20466416
2.73,2.035645049,-0.7175303583,18.26559386,-0.2050407751,5.17815987
2.74,2.12090051,-0.6971629673,18.20601774,0.2730356762,5.150541811
2.75,2.203459472,-0.6737931382,18.1331913,0.7393708711,5.122021476
2.76,2.28332908,-0.6475574127,18.05255035,1.197495657,5.092862002
2.77,2.360537303,-0.6186141871,17.9668891,1.644049983,5.063319965
2.78,2.435121167,-0.5871558761,17.87750256,2.073979519,5.033597544
2.79,2.50715247,-0.55343427,17.78914353,2.478736383,5.003809087
2.8,2.576742644,-0.5177331856,17.70732864,2.853221544,4.973972426
2.81,2.644059426,-0.4803543604,17.63992787,3.194109729,4.944025855
2.82,2.709308651,-0.4415791999,17.59257166,3.503115342,4.91386162
2.83,2.772729506,-0.4016663528,17.5703838,3.78234274,4.883357655
2.84,2.834569591,-0.3608426419,17.57527449,4.035180248,4.852396781
2.85,2.895082924,-0.319319815,17.60891616,4.262888,4.82087101
2.86,2.954515109,-0.2772969509,17.67102626,4.466454937,4.788676414
2.87,3.013106989,-0.2349731254,17.76178127,4.645223001,4.755704309
2.88,3.07108542,-0.1925456369,17.88011275,4.798770294,4.721834628
2.89,3.128666168,-0.1502128163,18.02529218,4.926305847,4.686934424
2.9,-3.097139053,-0.1081690745,-819.4316062,5.027695072,4.650864257
2.91,-3.039810973,-0.06619090083,-2.440571997,5.158007576,4.613852083
2.92,-2.982295142,-0.02406654942,-2.231722844,5.316415215,4.576171335
2.93,-2.924347284,0.01797578308,-1.989571642,5.444969851,4.537764639
2.94,-2.865728167,0.0596845757,-1.713980963,5.539805993,4.49849963
2.95,-2.806214937,0.1008013312,-1.406339985,5.599159785,4.458159012
2.96,-2.745613259,0.1410633073,-1.069711198,5.62160787,4.416480389
2.97,-2.683770579,0.1802130953,-0.7090183318,5.606989216,4.373221241
2.98,-2.620582211,0.2179956775,-0.3301348577,5.554767687,4.32823898
2.99,-2.555994945,0.2541722559,0.06042597582,5.466258102,4.281560242
3,-2.489995797,0.288524017,0.4574808093,5.343330401,4.233407853
3.01,-2.422597951,0.3208775143,0.8575869658,5.191304115,4.184158869
3.02,-2.353812512,0.3511065084,1.260980666,5.015894011,4.134236351
3.03,-2.283627411,0.3791404358,1.670717189,4.824099922,4.083968311
3.04,-2.211985842,0.4049295172,2.092803446,4.61845456,4.033470229
3.05,-2.138790004,0.4284190434,2.532895685,4.398131297,3.982594659
3.06,-2.063920391,0.4494963555,2.994214535,4.155218909,3.930969209
3.07,-1.987288868,0.467982236,3.472976722,3.880466261,3.878113207
3.08,-1.908898556,0.483626316,3.957312842,3.563789185,3.823600181
3.09,-1.828892636,0.4961714185,4.428543577,3.203445007,3.767188244
3.1,-1.747539248,0.5054008622,4.869539636,2.80397424,3.708828366
3.11,-1.665166152,0.51118735,5.271467687,2.376568506,3.648545795
3.12,-1.582098502,0.5134520556,5.633590827,1.927261051,3.586330193
3.13,-1.498659711,0.5121371768,5.955065959,1.458586434,3.522158509
3.14,-1.415215589,0.5071742934,6.229170292,0.968930556,3.456122225
3.15,-1.33220345,0.4985356487,6.445159892,0.4634804343,3.388520992
3.16,-1.250110108,0.4862672303,6.594986079,-0.0480322127,3.31982796
3.17,-1.16940115,0.4705334969,6.679864217,-0.5496686209,3.250543437
3.18,-1.090453449,0.4515850165,6.710076413,-1.029411506,3.181040507
3.19,-1.013512784,0.4297337745,6.70184668,-1.478249577,3.111479371
3.2,-0.938696285,0.4052901529,6.671507756,-1.895368962,3.041801748
3.21,-0.866009543,0.3785414139,6.633536791,-2.282828839,2.971775159
3.22,-0.7953829831,0.3497142089,6.597931577,-2.647762452,2.901064719
3.23,-0.7266980778,0.318981188,6.571444464,-2.996622226,2.82930955
3.24,-0.6598168567,0.2864528597,6.557056174,-3.337124308,2.756191755
3.25,-0.5945933517,0.2522027296,6.556286292,-3.6738392,2.681487804
3.26,-0.5308861573,0.2162740661,6.56900682,-4.010557822,2.605102984
3.27,-0.4685562172,0.1787111292,6.595369915,-4.347008053,2.527085614
3.28,-0.4074680611,0.139571343,6.635355396,-4.681291583,2.447620403
3.29,-0.347481554,0.09895277492,6.690031403,-5.007803089,2.366996065
3.3,-0.2884490841,0.05699828139,6.76085665,-5.320249752,2.28555177
3.31,-0.2302094141,0.01390305375,6.850134671,-5.61118413,2.203609855
3.32,-0.1725876892,-0.03010194153,6.960213352,-5.875192664,2.121414842
3.33,-0.1153960507,-0.07476415694,7.093404262,-6.108635074,2.039091841
3.34,-0.05843609545,-0.1198343376,7.251734483,-6.311115061,1.956634825
3.35,-0.001501892916,-0.1650817762,7.43686431,-6.4842804,1.873918401
3.36,0.0556308366,-0.2103086027,7.65192198,-6.631744844,1.790720828
3.37,0.1132345508,-0.2553564427,7.904073555,-6.758118203,1.706759027
3.38,0.1715892434,-0.3000974673,8.195227136,-6.866947545,1.62178573
3.39,0.2309977104,-0.3444179726,8.529351526,-6.959691912,1.535634922
3.4,0.2918204244,-0.3881794705,8.915140879,-7.032669745,1.44828141
3.41,0.3544764579,-0.4311543699,9.361604163,-7.07354266,1.359898394
3.42,0.4191889696,-0.4731256193,9.844015484,-7.082960223,1.270535553
3.43,0.4862594629,-0.5138818673,10.37356248,-7.060961365,1.180192639
3.44,0.5559962284,-0.5531870245,10.95215341,-7.003545663,1.088869908
3.45,0.6286937836,-0.590789433,11.57897871,-6.907852679,0.9965671151
3.46,0.7046329166,-0.6264082821,12.2531896,-6.769158981,0.9032845296
3.47,0.7840503189,-0.6597478744,12.96984402,-6.584545806,0.8090219101
3.48,0.8671296052,-0.690484133,13.72265718,-6.349245774,0.7137795427
3.49,0.953961049,-0.7182862605,14.49980106,-6.061284253,0.6175571908
3.5,1.04452475,-0.7428060573,15.28689474,-5.717239654,0.5203551569
3.51,1.138649053,-0.7637091762,16.06364872,-5.317798735,0.4221732026
3.52,1.235998472,-0.7806690024,16.80766106,-4.862877511,0.3230116386
3.53,1.336053065,-0.793406621,17.49323646,-4.357745229,0.2228702103
3.54,1.438124623,-0.8016864329,18.09622623,-3.807244055,0.1217492203
3.55,1.541381765,-0.8053574239,18.59526759,-3.221860861,0.01964838264
3.56,1.644906163,-0.8043417092,18.97601817,-2.610835283,-0.08343201869
